"date","he","hourlyWind","hourly_dispatch","pool_price","on_peak"
2016-01-20,"13",8.7712,9519.7712,40,TRUE
2016-01-20,"14",10.5998,9674.5998,21.59,TRUE
2016-01-20,"15",2.7808,9194.7808,21.55,TRUE
2016-01-20,"16",0,9470,26.43,TRUE
2016-01-20,"17",0,9592,26.48,TRUE
2016-01-20,"18",0.1405,10084.1405,34.17,TRUE
2016-01-20,"19",0.027,9892.027,28.37,TRUE
2016-01-20,"20",0,9804,27.33,TRUE
2016-01-20,"21",3.9586,9660.9586,23.39,TRUE
2016-01-20,"22",35.6593,9484.6593,20.5,TRUE
2016-01-20,"23",63.6782,8995.6782,20.3,TRUE
2016-01-20,"24",141.4938,8608.4938,32.88,FALSE
2016-01-21,"01",230.1146,8231.1146,22.18,FALSE
2016-01-21,"02",393.0957,8239.0957,19.88,FALSE
2016-01-21,"03",497.2614,8331.2614,18.5,FALSE
2016-01-21,"04",569.2774,8218.2774,17.03,FALSE
2016-01-21,"05",707.7104,8345.7104,15.86,FALSE
2016-01-21,"06",731.3264,8629.3264,18.34,FALSE
2016-01-21,"07",820.5296,9165.5296,18.76,FALSE
2016-01-21,"08",1021.5259,9775.5259,19.04,TRUE
2016-01-21,"09",987.3542,9763.3542,22.11,TRUE
2016-01-21,"10",939.8474,9601.8474,18.98,TRUE
2016-01-21,"11",1011.7324,9720.7324,18.95,TRUE
2016-01-21,"12",1009.5272,9736.5272,19.04,TRUE
2016-01-21,"13",1047.1313,9553.1313,18.78,TRUE
2016-01-21,"14",1106.2287,9621.2287,18.14,TRUE
2016-01-21,"15",1162.3322,9663.3322,18.94,TRUE
2016-01-21,"16",1165.9598,9547.9598,19.03,TRUE
2016-01-21,"17",1209.8712,9726.8712,18.16,TRUE
2016-01-21,"18",1250.459,9825.459,18.16,TRUE
2016-01-21,"19",1265.3854,9856.3854,18.17,TRUE
2016-01-21,"20",1185.3724,9856.3724,18.13,TRUE
2016-01-21,"21",1123.1303,9537.1303,18.19,TRUE
2016-01-21,"22",1130.7616,9045.7616,17.87,TRUE
2016-01-21,"23",1209.7126,8907.7126,16.62,TRUE
2016-01-21,"24",1199.296,8656.296,22.73,FALSE
2016-01-22,"01",1058.1673,8507.1673,13.56,FALSE
2016-01-22,"02",993.3528,8461.3528,14.45,FALSE
2016-01-22,"03",857.185,8562.185,17.19,FALSE
2016-01-22,"04",870.3762,8577.3762,17.36,FALSE
2016-01-22,"05",838.1276,8722.1276,17.65,FALSE
2016-01-22,"06",753.9362,8700.9362,17.86,FALSE
2016-01-22,"07",780.6217,8962.6217,18.33,FALSE
2016-01-22,"08",803.7301,9421.7301,18.91,TRUE
2016-01-22,"09",792.3394,9541.3394,19.29,TRUE
2016-01-22,"10",702.7483,9527.7483,20.86,TRUE
2016-01-22,"11",640.7046,9577.7046,20.86,TRUE
2016-01-22,"12",700.2435,9619.2435,21.31,TRUE
2016-01-22,"13",729.3672,9519.3672,20.77,TRUE
2016-01-22,"14",783.2912,9430.2912,19.07,TRUE
2016-01-22,"15",862.5424,9454.5424,18.54,TRUE
2016-01-22,"16",962.8213,9348.8213,17.69,TRUE
2016-01-22,"17",1015.4371,9412.4371,16.05,TRUE
2016-01-22,"18",1047.2631,9760.2631,18.22,TRUE
2016-01-22,"19",1022.6503,9604.6503,18.02,TRUE
2016-01-22,"20",1069.2817,9400.2817,18.09,TRUE
2016-01-22,"21",1092.3439,9117.3439,17.79,TRUE
2016-01-22,"22",1109.0236,9045.0236,17.05,TRUE
2016-01-22,"23",1072.2154,8688.2154,16.53,TRUE
2016-01-22,"24",1097.0152,8626.0152,13.7,FALSE
2016-01-23,"01",1102.3827,8439.3827,12.95,FALSE
2016-01-23,"02",1181.3131,8526.3131,10.92,FALSE
2016-01-23,"03",1185.9925,8451.9925,10.78,FALSE
2016-01-23,"04",1224.5928,8420.5928,10.78,FALSE
2016-01-23,"05",1104.8196,8495.8196,12.43,FALSE
2016-01-23,"06",1136.1434,8136.1434,11.83,FALSE
2016-01-23,"07",1019.2177,8683.2177,12.55,FALSE
2016-01-23,"08",721.3833,8903.3833,17.32,TRUE
2016-01-23,"09",498.3383,9072.3383,18.77,TRUE
2016-01-23,"10",371.2949,9038.2949,19.6,TRUE
2016-01-23,"11",231.0095,9126.0095,20.78,TRUE
2016-01-23,"12",117.3239,8994.3239,21.77,TRUE
2016-01-23,"13",114.6726,8820.6726,21.18,TRUE
2016-01-23,"14",121.6776,8889.6776,20.3,TRUE
2016-01-23,"15",88.2174,8865.2174,20.31,TRUE
2016-01-23,"16",54.0348,8831.0348,20.31,TRUE
2016-01-23,"17",56.9056,9058.9056,21.51,TRUE
2016-01-23,"18",85.8426,9593.8426,25.32,TRUE
2016-01-23,"19",159.8366,9345.8366,23.31,TRUE
2016-01-23,"20",199.0004,9296.0004,22.51,TRUE
2016-01-23,"21",123.3363,9192.3363,22.5,TRUE
2016-01-23,"22",116.2204,8920.2204,21.91,TRUE
2016-01-23,"23",125.9457,8765.9457,20.6,TRUE
2016-01-23,"24",145.1103,8444.1103,14.6,FALSE
2016-01-24,"01",133.5215,8221.5215,18.29,FALSE
2016-01-24,"02",128.3578,8073.3578,17.13,FALSE
2016-01-24,"03",140.7104,8051.7104,16.55,FALSE
2016-01-24,"04",133.1602,8044.1602,16.01,FALSE
2016-01-24,"05",153.5841,7930.5841,15.96,FALSE
2016-01-24,"06",139.5388,8074.5388,16.01,FALSE
2016-01-24,"07",128.5435,8212.5435,18.15,FALSE
2016-01-24,"08",136.1059,8424.1059,18.15,FALSE
2016-01-24,"09",127.1191,8619.1191,18.97,FALSE
2016-01-24,"10",132.8211,8724.8211,19.03,FALSE
2016-01-24,"11",222.6907,8810.6907,19.01,FALSE
2016-01-24,"12",328.4278,8829.4278,19.01,FALSE
2016-01-24,"13",470.4364,8576.4364,18.48,FALSE
2016-01-24,"14",732.1677,8606.1677,15.78,FALSE
2016-01-24,"15",537.8119,8699.8119,15.87,FALSE
2016-01-24,"16",292.1431,8937.1431,17.73,FALSE
2016-01-24,"17",169.4811,9127.4811,19.38,FALSE
2016-01-24,"18",141.727,9541.727,22.06,FALSE
2016-01-24,"19",157.1635,9493.1635,22.95,FALSE
2016-01-24,"20",202.6827,9301.6827,22.51,FALSE
2016-01-24,"21",193.4358,9318.4358,22.5,FALSE
2016-01-24,"22",186.6285,8931.6285,22.82,FALSE
2016-01-24,"23",226.3997,8566.3997,20.1,FALSE
2016-01-24,"24",274.2111,8258.2111,21.51,FALSE
2016-01-25,"01",417.2009,8134.2009,17.36,FALSE
2016-01-25,"02",470.7449,8035.7449,16.35,FALSE
2016-01-25,"03",489.0208,8061.0208,15.99,FALSE
2016-01-25,"04",481.6991,8167.6991,16.02,FALSE
2016-01-25,"05",513.436,8144.436,16.02,FALSE
2016-01-25,"06",515.0516,8309.0516,16.6,FALSE
2016-01-25,"07",610.0265,8961.0265,18.58,FALSE
2016-01-25,"08",636.0371,9494.0371,19.5,TRUE
2016-01-25,"09",579.307,9542.307,21.67,TRUE
2016-01-25,"10",543.2124,9464.2124,21.07,TRUE
2016-01-25,"11",574.19,9343.19,20.24,TRUE
2016-01-25,"12",616.5458,9300.5458,20.23,TRUE
2016-01-25,"13",608.5859,9216.5859,19.48,TRUE
2016-01-25,"14",615.2542,9320.2542,19.25,TRUE
2016-01-25,"15",647.6495,9331.6495,19.35,TRUE
2016-01-25,"16",680.3791,9339.3791,18.98,TRUE
2016-01-25,"17",680.5186,9677.5186,19.22,TRUE
2016-01-25,"18",697.8269,9960.8269,21.49,TRUE
2016-01-25,"19",794.5372,9665.5372,20.89,TRUE
2016-01-25,"20",859.6691,9519.6691,19.77,TRUE
2016-01-25,"21",933.5472,9404.5472,18.93,TRUE
2016-01-25,"22",937.8181,9057.8181,18.61,TRUE
2016-01-25,"23",978.2836,8683.2836,17.14,TRUE
2016-01-25,"24",1067.2239,8367.2239,18.29,FALSE
2016-01-26,"01",1095.1006,8410.1006,15.67,FALSE
2016-01-26,"02",1030.1059,8511.1059,15.79,FALSE
2016-01-26,"03",966.4854,8317.4854,15.95,FALSE
2016-01-26,"04",955.8153,8315.8153,15.89,FALSE
2016-01-26,"05",904.914,8450.914,15.92,FALSE
2016-01-26,"06",917.384,8539.384,16.03,FALSE
2016-01-26,"07",996.3168,8978.3168,16.69,FALSE
2016-01-26,"08",983.3358,9322.3358,18.23,TRUE
2016-01-26,"09",1057.4274,9243.4274,18.28,TRUE
2016-01-26,"10",1183.8219,9304.8219,18.18,TRUE
2016-01-26,"11",1224.9659,9334.9659,17.67,TRUE
2016-01-26,"12",1254.3026,9284.3026,17.07,TRUE
2016-01-26,"13",1192.5252,9295.5252,17.02,TRUE
2016-01-26,"14",1227.3825,9268.3825,17.34,TRUE
2016-01-26,"15",1294.3253,9273.3253,17.34,TRUE
2016-01-26,"16",1297.5216,9329.5216,17.34,TRUE
2016-01-26,"17",1294.5671,9421.5671,17.12,TRUE
2016-01-26,"18",1294.7762,9678.7762,18.74,TRUE
2016-01-26,"19",1236.7875,9693.7875,18.05,TRUE
2016-01-26,"20",1195.7449,9300.7449,18.07,TRUE
2016-01-26,"21",1164.2474,9204.2474,17.32,TRUE
2016-01-26,"22",1148.9088,8761.9088,16.58,TRUE
2016-01-26,"23",1222.2579,8427.2579,14.92,TRUE
2016-01-26,"24",1140.1328,8268.1328,15.54,FALSE
2016-01-27,"01",1083.7797,8044.7797,10.81,FALSE
2016-01-27,"02",1084.9746,7951.9746,10.77,FALSE
2016-01-27,"03",1093.8249,7959.8249,10.78,FALSE
2016-01-27,"04",1179.3099,8039.3099,10.78,FALSE
2016-01-27,"05",1190.7848,8261.7848,10.78,FALSE
2016-01-27,"06",1180.0335,8393.0335,10.78,FALSE
2016-01-27,"07",1229.3571,8838.3571,15.24,FALSE
2016-01-27,"08",1245.9305,9043.9305,17.01,TRUE
2016-01-27,"09",1306.4022,9151.4022,17.75,TRUE
2016-01-27,"10",1303.0364,9172.0364,17.34,TRUE
2016-01-27,"11",1264.7285,9201.7285,17.34,TRUE
2016-01-27,"12",1159.6055,9154.6055,17.14,TRUE
2016-01-27,"13",1074.4341,9123.4341,17.15,TRUE
2016-01-27,"14",891.44,9290.44,18.46,TRUE
2016-01-27,"15",810.3007,8959.3007,18.46,TRUE
2016-01-27,"16",867.6566,9101.6566,18.18,TRUE
2016-01-27,"17",1008.4309,9298.4309,18.19,TRUE
2016-01-27,"18",1146.5302,9569.5302,18.64,TRUE
2016-01-27,"19",1180.397,9521.397,18.51,TRUE
2016-01-27,"20",1215.1589,9280.1589,17.4,TRUE
2016-01-27,"21",1197.6002,9264.6002,17.02,TRUE
2016-01-27,"22",1162.6654,8798.6654,16.01,TRUE
2016-01-27,"23",1203.9639,8415.9639,12.89,TRUE
2016-01-27,"24",1247.8309,8238.8309,10.79,FALSE
2016-01-28,"01",1242.4639,8207.4639,11.19,FALSE
2016-01-28,"02",1261.3075,8334.3075,10.78,FALSE
2016-01-28,"03",1208.8602,8344.8602,10.78,FALSE
2016-01-28,"04",1127.3113,8313.3113,10.78,FALSE
2016-01-28,"05",928.2396,8405.2396,13.98,FALSE
2016-01-28,"06",1062.1792,8340.1792,11.08,FALSE
2016-01-28,"07",1129.0574,8726.0574,13.66,FALSE
2016-01-28,"08",1173.8135,8987.8135,16.8,TRUE
2016-01-28,"09",1216.6293,9148.6293,17.31,TRUE
2016-01-28,"10",1178.9594,9147.9594,18.19,TRUE
2016-01-28,"11",1204.5398,9139.5398,19.58,TRUE
2016-01-28,"12",1199.475,9309.475,20.02,TRUE
2016-01-28,"13",1148.2226,9101.2226,22.3,TRUE
2016-01-28,"14",1185.3606,9156.3606,22.3,TRUE
2016-01-28,"15",1194.7821,9097.7821,22.29,TRUE
2016-01-28,"16",1277.7651,9080.7651,19.42,TRUE
2016-01-28,"17",1286.3844,9161.3844,18.7,TRUE
2016-01-28,"18",1282.8652,9552.8652,21.1,TRUE
2016-01-28,"19",1284.8323,9529.8323,22.3,TRUE
2016-01-28,"20",1307.511,9375.511,22.29,TRUE
2016-01-28,"21",1363.4235,8927.4235,19.9,TRUE
2016-01-28,"22",1339.1682,8705.1682,19.58,TRUE
2016-01-28,"23",1241.9167,8460.9167,17.57,TRUE
2016-01-28,"24",1257.3017,8277.3017,10.78,FALSE
2016-01-29,"01",1201.3398,8097.3398,15.05,FALSE
2016-01-29,"02",1155.5844,8199.5844,17.13,FALSE
2016-01-29,"03",1001.8486,8112.8486,16.25,FALSE
2016-01-29,"04",980.668,8102.668,16.15,FALSE
2016-01-29,"05",887.1769,7982.1769,16.1,FALSE
2016-01-29,"06",941.9231,8057.9231,16.03,FALSE
2016-01-29,"07",1003.2831,8548.2831,18.83,FALSE
2016-01-29,"08",1160.9974,8981.9974,20.44,TRUE
2016-01-29,"09",1280.3074,9023.3074,21.3,TRUE
2016-01-29,"10",1274.7394,9015.7394,20.7,TRUE
2016-01-29,"11",1213.9415,9168.9415,21.06,TRUE
2016-01-29,"12",1003.1572,9103.1572,21.38,TRUE
2016-01-29,"13",778.5167,9057.5167,21.46,TRUE
2016-01-29,"14",503.0513,9058.0513,22.12,TRUE
2016-01-29,"15",519.0511,8935.0511,21.77,TRUE
2016-01-29,"16",480.5912,8873.5912,21.48,TRUE
2016-01-29,"17",428.783,8921.783,21.47,TRUE
2016-01-29,"18",412.6855,9361.6855,22.07,TRUE
2016-01-29,"19",483.1229,9123.1229,22.51,TRUE
2016-01-29,"20",551.7501,8965.7501,22.37,TRUE
2016-01-29,"21",587.7347,8816.7347,21.53,TRUE
2016-01-29,"22",698.8267,8605.8267,21.36,TRUE
2016-01-29,"23",752.1092,8416.1092,19.24,TRUE
2016-01-29,"24",774.3025,7945.3025,16.42,FALSE
2016-01-30,"01",792.1177,8009.1177,16.74,FALSE
2016-01-30,"02",858.7065,7961.7065,16.28,FALSE
2016-01-30,"03",869.9886,7901.9886,15.96,FALSE
2016-01-30,"04",885.0021,7915.0021,15.69,FALSE
2016-01-30,"05",881.8484,7921.8484,15.69,FALSE
2016-01-30,"06",929.9911,7963.9911,15.69,FALSE
2016-01-30,"07",996.2029,7988.2029,15.38,FALSE
2016-01-30,"08",990.1856,8248.1856,16.08,TRUE
2016-01-30,"09",1065.9497,8496.9497,17.26,TRUE
2016-01-30,"10",1012.945,8706.945,17.53,TRUE
2016-01-30,"11",963.1151,8644.1151,18.77,TRUE
2016-01-30,"12",951.7584,8676.7584,18.97,TRUE
2016-01-30,"13",965.4429,8697.4429,18.94,TRUE
2016-01-30,"14",943.1942,8642.1942,18.63,TRUE
2016-01-30,"15",848.6186,8674.6186,17.62,TRUE
2016-01-30,"16",808.2988,8682.2988,17.26,TRUE
2016-01-30,"17",772.6896,8930.6896,17.46,TRUE
2016-01-30,"18",698.87,9134.87,20.69,TRUE
2016-01-30,"19",746.9019,9077.9019,21.62,TRUE
2016-01-30,"20",740.0519,8982.0519,20.14,TRUE
2016-01-30,"21",725.7442,8834.7442,18.79,TRUE
2016-01-30,"22",779.5508,8634.5508,17.59,TRUE
2016-01-30,"23",694.6316,8482.6316,17.24,TRUE
2016-01-30,"24",655.2269,8181.2269,17.01,FALSE
2016-01-31,"01",595.8306,8036.8306,16.54,FALSE
2016-01-31,"02",486.431,7976.431,16.18,FALSE
2016-01-31,"03",478.5662,8018.5662,17.03,FALSE
2016-01-31,"04",472.1373,7962.1373,16.92,FALSE
2016-01-31,"05",417.9689,8078.9689,16.65,FALSE
2016-01-31,"06",309.6891,7906.6891,17.73,FALSE
2016-01-31,"07",270.8834,7919.8834,17.5,FALSE
2016-01-31,"08",263.1149,8381.1149,20.5,FALSE
2016-01-31,"09",241.3159,8525.3159,19.84,FALSE
2016-01-31,"10",227.9143,8629.9143,21.77,FALSE
2016-01-31,"11",245.7616,8829.7616,22.5,FALSE
2016-01-31,"12",192.4014,8818.4014,22.51,FALSE
2016-01-31,"13",147.8275,8805.8275,22.51,FALSE
2016-01-31,"14",162.5367,8842.5367,22.51,FALSE
2016-01-31,"15",172.8324,8689.8324,22.44,FALSE
2016-01-31,"16",183.4592,8884.4592,22.49,FALSE
2016-01-31,"17",204.3243,9190.3243,23.27,FALSE
2016-01-31,"18",194.2576,9525.2576,25.82,FALSE
2016-01-31,"19",186.303,9421.303,25.28,FALSE
2016-01-31,"20",156.479,9258.479,22.75,FALSE
2016-01-31,"21",151.1244,9064.1244,22.46,FALSE
2016-01-31,"22",152.3067,9192.3067,22.46,FALSE
2016-01-31,"23",134.5062,8481.5062,22.48,FALSE
2016-01-31,"24",183.8228,8001.8228,16.5,FALSE
2016-02-01,"01",174.6556,7910.6556,16.04,FALSE
2016-02-01,"02",125.9787,7863.9787,15.67,FALSE
2016-02-01,"03",65.6572,7859.6572,17.08,FALSE
2016-02-01,"04",38.8584,7844.8584,17.27,FALSE
2016-02-01,"05",20.2743,8008.2743,17.41,FALSE
2016-02-01,"06",11.0001,8313.0001,19.53,FALSE
2016-02-01,"07",4.429,8855.429,23.05,FALSE
2016-02-01,"08",1.789,9272.789,22.21,TRUE
2016-02-01,"09",3.6537,9345.6537,22.45,TRUE
2016-02-01,"10",4.4929,9464.4929,22.57,TRUE
2016-02-01,"11",7.2996,9459.2996,22.58,TRUE
2016-02-01,"12",17.3844,9521.3844,24.69,TRUE
2016-02-01,"13",25.6941,9396.6941,23.36,TRUE
2016-02-01,"14",48.5641,9329.5641,22.51,TRUE
2016-02-01,"15",105.9615,9294.9615,22.47,TRUE
2016-02-01,"16",227.4813,9364.4813,22.51,TRUE
2016-02-01,"17",373.0616,9402.0616,21.19,TRUE
2016-02-01,"18",478.4257,9720.4257,22.23,TRUE
2016-02-01,"19",579.345,9605.345,20.09,TRUE
2016-02-01,"20",574.91,9484.91,19.67,TRUE
2016-02-01,"21",571.6322,9334.6322,19.64,TRUE
2016-02-01,"22",508.6601,8900.6601,19.18,TRUE
2016-02-01,"23",511.7591,8589.7591,16.95,TRUE
2016-02-01,"24",555.4578,8193.4578,20.12,FALSE
2016-02-02,"01",483.0147,8223.0147,15.95,FALSE
2016-02-02,"02",455.9164,8153.9164,16.03,FALSE
2016-02-02,"03",472.0379,8075.0379,15.92,FALSE
2016-02-02,"04",466.7246,8149.7246,16.17,FALSE
2016-02-02,"05",453.9134,8216.9134,15.91,FALSE
2016-02-02,"06",442.2539,8510.2539,16.48,FALSE
2016-02-02,"07",501.6176,8920.6176,19.47,FALSE
2016-02-02,"08",571.4162,9423.4162,20.93,TRUE
2016-02-02,"09",505.8324,9451.8324,22.05,TRUE
2016-02-02,"10",436.4658,9330.4658,22.18,TRUE
2016-02-02,"11",310.5161,9265.5161,22.22,TRUE
2016-02-02,"12",204.6967,9470.6967,24.68,TRUE
2016-02-02,"13",126.5856,9305.5856,23.58,TRUE
2016-02-02,"14",70.9974,9276.9974,25.52,TRUE
2016-02-02,"15",55.2096,9268.2096,26.91,TRUE
2016-02-02,"16",33.5115,9334.5115,26.49,TRUE
2016-02-02,"17",34.1854,9434.1854,22.37,TRUE
2016-02-02,"18",33.097,9535.097,28.4,TRUE
2016-02-02,"19",65.1479,9495.1479,29.04,TRUE
2016-02-02,"20",112.5817,9508.5817,23.1,TRUE
2016-02-02,"21",145.5157,9290.5157,22.2,TRUE
2016-02-02,"22",281.2461,8972.2461,19.76,TRUE
2016-02-02,"23",467.7598,8453.7598,17.26,TRUE
2016-02-02,"24",650.9766,8204.9766,16.02,FALSE
2016-02-03,"01",671.4151,8125.4151,15.17,FALSE
2016-02-03,"02",688.5157,7947.5157,13.01,FALSE
2016-02-03,"03",755.6929,8043.6929,12.16,FALSE
2016-02-03,"04",778.1506,8132.1506,12.48,FALSE
2016-02-03,"05",791.1486,8294.1486,12.61,FALSE
2016-02-03,"06",717.3321,8521.3321,15.18,FALSE
2016-02-03,"07",679.7206,9020.7206,16.97,FALSE
2016-02-03,"08",592.7076,9462.7076,18.08,TRUE
2016-02-03,"09",599.3652,9300.3652,17.83,TRUE
2016-02-03,"10",636.5756,9354.5756,17.44,TRUE
2016-02-03,"11",600.4637,9356.4637,18.47,TRUE
2016-02-03,"12",545.0497,9251.0497,18.94,TRUE
2016-02-03,"13",631.0704,9091.0704,17.42,TRUE
2016-02-03,"14",685.7049,9053.7049,17.07,TRUE
2016-02-03,"15",649.1042,8968.1042,16.94,TRUE
2016-02-03,"16",652.3933,9090.3933,17.09,TRUE
2016-02-03,"17",708.2555,9193.2555,17.09,TRUE
2016-02-03,"18",828.6954,9540.6954,17.13,TRUE
2016-02-03,"19",1012.6967,9388.6967,17.03,TRUE
2016-02-03,"20",1114.4121,9295.4121,16.47,TRUE
2016-02-03,"21",1021.6466,9337.6466,16.79,TRUE
2016-02-03,"22",943.3647,8938.3647,16.31,TRUE
2016-02-03,"23",900.4084,8664.4084,15.4,TRUE
2016-02-03,"24",834.0637,8339.0637,16.03,FALSE
2016-02-04,"01",759.9791,8376.9791,15.04,FALSE
2016-02-04,"02",729.5219,8319.5219,15.49,FALSE
2016-02-04,"03",811.5032,8234.5032,13.96,FALSE
2016-02-04,"04",954.6062,8209.6062,12.26,FALSE
2016-02-04,"05",1006.9974,8384.9974,12.26,FALSE
2016-02-04,"06",1016.8703,8574.8703,13.73,FALSE
2016-02-04,"07",1063.3071,9008.3071,15.65,FALSE
2016-02-04,"08",1087.276,9300.276,16.44,TRUE
2016-02-04,"09",1059.8129,9345.8129,17.04,TRUE
2016-02-04,"10",1063.8668,9343.8668,17,TRUE
2016-02-04,"11",1007.9069,9422.9069,17.44,TRUE
2016-02-04,"12",889.614,9354.614,17.45,TRUE
2016-02-04,"13",826.522,9319.522,17.45,TRUE
2016-02-04,"14",756.8723,9235.8723,17.45,TRUE
2016-02-04,"15",749.7333,9167.7333,17.23,TRUE
2016-02-04,"16",707.2618,9107.2618,17.1,TRUE
2016-02-04,"17",612.3695,9265.3695,17.54,TRUE
2016-02-04,"18",613.9203,9556.9203,19,TRUE
2016-02-04,"19",694.8256,9467.8256,19.18,TRUE
2016-02-04,"20",740.8458,9351.8458,18.58,TRUE
2016-02-04,"21",865.0281,9266.0281,18.21,TRUE
2016-02-04,"22",982.1355,8860.1355,18.14,TRUE
2016-02-04,"23",1012.117,8675.117,15.57,TRUE
2016-02-04,"24",1151.9015,8343.9015,13.82,FALSE
2016-02-05,"01",1242.621,8233.621,11.49,FALSE
2016-02-05,"02",1233.7235,8263.7235,10.96,FALSE
2016-02-05,"03",1178.9567,8288.9567,12.67,FALSE
2016-02-05,"04",1234.615,8213.615,10.78,FALSE
2016-02-05,"05",1165.224,8472.224,14.68,FALSE
2016-02-05,"06",1209.2173,8500.2173,14.77,FALSE
2016-02-05,"07",1195.6971,8732.6971,15.66,FALSE
2016-02-05,"08",1196.1908,9191.1908,17.74,TRUE
2016-02-05,"09",1224.5894,9267.5894,19.57,TRUE
2016-02-05,"10",1204.982,9222.982,19.49,TRUE
2016-02-05,"11",1219.5874,9231.5874,19.49,TRUE
2016-02-05,"12",1260.7945,9282.7945,19.49,TRUE
2016-02-05,"13",1265.3418,9205.3418,19.49,TRUE
2016-02-05,"14",1222.8336,9164.8336,19.48,TRUE
2016-02-05,"15",1257.524,9168.524,17.37,TRUE
2016-02-05,"16",1209.2186,8959.2186,17.29,TRUE
2016-02-05,"17",1206.0402,9111.0402,18.71,TRUE
2016-02-05,"18",1297.5632,9392.5632,18.46,TRUE
2016-02-05,"19",1345.1396,9245.1396,17.48,TRUE
2016-02-05,"20",1332.2802,9135.2802,16.32,TRUE
2016-02-05,"21",1229.9265,9026.9265,15.86,TRUE
2016-02-05,"22",1155.5759,8876.5759,17.99,TRUE
2016-02-05,"23",1147.3768,8523.3768,16.24,TRUE
2016-02-05,"24",1070.5841,8368.5841,14.5,FALSE
2016-02-06,"01",1014.6279,8228.6279,15.74,FALSE
2016-02-06,"02",1163.7155,7960.7155,14.95,FALSE
2016-02-06,"03",1215.8986,8024.8986,12,FALSE
2016-02-06,"04",1056.8183,8153.8183,13.45,FALSE
2016-02-06,"05",931.8015,7837.8015,15.6,FALSE
2016-02-06,"06",1213.2213,7967.2213,11.7,FALSE
2016-02-06,"07",1333.2519,8008.2519,10.78,FALSE
2016-02-06,"08",1159.5499,8561.5499,13.09,TRUE
2016-02-06,"09",898.8733,8462.8733,15.84,TRUE
2016-02-06,"10",886.3612,8453.3612,16.34,TRUE
2016-02-06,"11",1048.9736,8513.9736,16.16,TRUE
2016-02-06,"12",1223.3889,8653.3889,15.58,TRUE
2016-02-06,"13",1295.989,8590.989,15.33,TRUE
2016-02-06,"14",1250.8206,8585.8206,15.33,TRUE
2016-02-06,"15",1291.3003,8483.3003,14.49,TRUE
2016-02-06,"16",1347.1764,8565.1764,13.38,TRUE
2016-02-06,"17",1315.328,8774.328,14.84,TRUE
2016-02-06,"18",1331.9927,9213.9927,16.26,TRUE
2016-02-06,"19",1325.4447,9167.4447,19.47,TRUE
2016-02-06,"20",1288.8581,8989.8581,17.21,TRUE
2016-02-06,"21",1283.929,8785.929,15.45,TRUE
2016-02-06,"22",1286.135,8678.135,15.31,TRUE
2016-02-06,"23",1346.9169,8581.9169,14.32,TRUE
2016-02-06,"24",1323.4942,8470.4942,15.61,FALSE
2016-02-07,"01",1299.3853,8441.3853,15.33,FALSE
2016-02-07,"02",1303.4411,8543.4411,15.43,FALSE
2016-02-07,"03",1268.7335,8572.7335,15.3,FALSE
2016-02-07,"04",1208.0817,8430.0817,15.46,FALSE
2016-02-07,"05",1123.8871,8347.8871,14.74,FALSE
2016-02-07,"06",1083.0395,8333.0395,15.17,FALSE
2016-02-07,"07",1077.622,8260.622,14.51,FALSE
2016-02-07,"08",1005.922,8278.922,12.22,FALSE
2016-02-07,"09",915.97,8370.97,12.84,FALSE
2016-02-07,"10",767.5985,8600.5985,14.9,FALSE
2016-02-07,"11",609.5203,8668.5203,16.64,FALSE
2016-02-07,"12",478.0648,8692.0648,21.68,FALSE
2016-02-07,"13",442.9645,8578.9645,22.04,FALSE
2016-02-07,"14",561.8913,8522.8913,19.86,FALSE
2016-02-07,"15",588.2478,8478.2478,19.04,FALSE
2016-02-07,"16",571.6025,8564.6025,17.62,FALSE
2016-02-07,"17",567.7385,8705.7385,20.13,FALSE
2016-02-07,"18",643.1156,9212.1156,21.05,FALSE
2016-02-07,"19",694.6182,9084.6182,22.15,FALSE
2016-02-07,"20",725.1047,9081.1047,22.05,FALSE
2016-02-07,"21",774.2318,8961.2318,19.49,FALSE
2016-02-07,"22",802.2402,8824.2402,18.38,FALSE
2016-02-07,"23",823.2214,8341.2214,15.15,FALSE
2016-02-07,"24",903.0026,8159.0026,15.33,FALSE
2016-02-08,"01",899.6704,8303.6704,14.96,FALSE
2016-02-08,"02",877.0871,8325.0871,15.72,FALSE
2016-02-08,"03",863.3637,8331.3637,15.55,FALSE
2016-02-08,"04",897.7627,8282.7627,14.93,FALSE
2016-02-08,"05",893.2129,8383.2129,14.23,FALSE
2016-02-08,"06",944.4786,8786.4786,15.3,FALSE
2016-02-08,"07",937.1838,8726.1838,16.24,FALSE
2016-02-08,"08",982.3739,8918.3739,15.31,TRUE
2016-02-08,"09",955.2627,8879.2627,15.98,TRUE
2016-02-08,"10",978.8935,8879.8935,15.88,TRUE
2016-02-08,"11",932.1752,8964.1752,15.91,TRUE
2016-02-08,"12",843.4284,8906.4284,16.55,TRUE
2016-02-08,"13",809.2894,8925.2894,16.31,TRUE
2016-02-08,"14",759.0461,9005.0461,17.93,TRUE
2016-02-08,"15",736.9499,9010.9499,19.21,TRUE
2016-02-08,"16",776.2899,8977.2899,17.89,TRUE
2016-02-08,"17",829.6849,9169.6849,17.39,TRUE
2016-02-08,"18",823.2409,9472.2409,18.87,TRUE
2016-02-08,"19",813.996,9466.996,19.41,TRUE
